112.38466842555174,-3.0433929868248613,-16.813107320946497,28.733514997410218,-29.921628351160734,12.761012410853066,-8.097589285556074,-5.408125897066449,-21.35015593177333,-8.840338212571782,-9.507628241609105,-6.662816702766841,-8.400202124202101,Banjo
111.15411364367606,-1.5377712753463049,-12.871712994471881,27.903723561074717,-34.3650553353222,11.204310611166225,-5.5242249880077825,-4.159354766724756,-20.79597477318716,-10.847105039954002,-10.460413412777772,-7.374854739904741,-7.219688203790827,Banjo
112.62501922744941,0.3919870033962362,-13.166886789688665,26.77990277922556,-34.43644440977034,10.351256999485907,-5.628708309089224,-4.100959232959211,-22.038940136905097,-9.942966844248897,-8.641840281119142,-7.681544348606004,-9.706576435130618,Banjo
111.07459588607627,-2.5302061601477246,-13.056826655663489,28.994905630401373,-36.41700183797326,12.41526560015548,-4.131612431570002,-3.2678603781466724,-21.256814056825704,-11.870684645760315,-10.170935806349961,-8.072720982230509,-7.897103205610819,Banjo
113.0428702694826,1.0552296630940743,-11.16246813108936,28.372048575111336,-35.04555575787461,7.067932458767567,-8.287514014258495,-3.956203241162762,-18.553938319447134,-8.212395240026343,-10.190800224340942,-7.9946956367701745,-7.3790684892453635,Banjo
111.65219388663824,1.8517965214170091,-8.997984009103341,29.06947560439241,-35.54674480675564,7.914557913951154,-7.42541586061393,-4.345191864432463,-19.0484643587329,-9.38942062425325,-10.33050642797316,-9.269021029777692,-8.547391794944982,Banjo
115.29215416827545,4.752722156312472,-9.499501389056668,27.43456651084483,-35.07649722214873,4.081800726356078,-8.136597666719142,-3.2189896284949486,-20.211047330787757,-7.801250489530611,-8.98802379791614,-6.9552633453910975,-8.638547070887379,Banjo
119.7049511399145,8.314802749674403,-14.474212842415632,17.711612978008386,-28.8750675166739,7.945522179943029,-9.482538511482888,-2.6973079905547603,-11.209362856533993,-2.6116265665349756,-11.568019841857339,-7.504615017000506,-6.575029946128859,Banjo
116.08784444741602,4.791165417828771,-11.731607737429083,22.81211710833335,-31.57068359486815,9.479057387080745,-8.999456745087386,-3.246110848593515,-11.006238116370012,-4.90522325908298,-11.242339787163232,-8.127393466512638,-6.340491332538057,Banjo
115.76252973237587,1.6818770648433639,-19.906394468353255,15.845116717020316,-34.63669548531717,8.835841847084083,-10.710745570347322,-4.5028961957620375,-14.242430583362815,-7.017872044326759,-12.302885554743636,-5.100472839024496,-3.5865801495432157,Banjo
112.89984146437094,0.7202039809230759,-22.3107572599374,14.599022462298946,-36.88751502332459,7.365978830166691,-14.716467467456525,-6.189786605964394,-10.802364911875742,-7.8972893931360515,-9.292084742968198,-6.473251666722661,-3.649068133936854,Banjo
116.02509492975612,6.102922481688352,-16.113030909534626,16.553509013415717,-34.76032691556082,6.02392321502746,-14.182847059857634,-5.575154119177591,-8.899681918280551,-6.8482015248959565,-10.265825241809154,-7.682064229037856,-4.155388623828973,Banjo
116.55374655441739,7.0956912746270975,-16.675361806560577,13.427782008054297,-37.14868205187113,4.997534995596009,-13.512922476851616,-5.335730542498571,-9.131862193019467,-7.037221107574066,-9.662291172447974,-6.708029908603147,-4.128094358905033,Banjo
118.0979738596842,3.4990376889979276,-16.10915935577073,22.235412606494773,-30.20902209439797,8.791895188102691,-7.543257718134309,3.983660753776704,-13.984102158002594,-12.114465043573027,-11.983258683178459,-7.401350982586222,-10.440710149080601,Banjo
118.2906019566322,6.132087874235545,-13.579254930084472,22.031683135841238,-28.74209797195023,8.182661360413277,-7.217107945743022,2.917122729059589,-14.851604622702723,-12.150392775562782,-11.642582262717996,-7.070999535796606,-10.420277004319123,Banjo
88.85501969368455,31.118594338981918,-19.007584182362827,34.243416789825815,-32.6244367732443,20.320716964658807,-19.07902352928966,2.8652303351437842,-9.245385072043854,7.6890901472916555,-11.140069182027878,-0.5041426689965437,-12.132072712946005,Cello
96.19990942442355,41.3819105275248,-17.45391936586591,32.43398882345654,-25.9364502776122,14.762596780105667,-21.477772217253598,3.4949197221890125,-12.206520866643734,7.615764419671224,-12.762740614783846,0.7059702463593361,-12.654487486249952,Cello
70.79206928448203,42.503471427780276,-10.259144931265727,36.00750506344179,-41.47118325541828,21.068758308044984,-5.506241844226398,-5.482720105167874,-26.171312270216966,12.109790860992664,-14.6341360588113,-8.122171573938264,-5.607567976188688,Cello
75.63961669918642,45.599787179642966,-13.988886244935342,29.063822210333623,-38.12749103117524,20.039117217747627,-7.902361792694187,-4.517265921739607,-25.774909003375303,10.150881838140451,-14.431533422076058,-5.557976757786776,-8.213787296293281,Cello
30.602887003481563,30.012293568377338,-8.49547505242432,16.284218415253317,-27.94407952730272,17.477717823570988,-14.604977291319218,-7.089461844743814,-11.017382458305516,-4.1619267721556295,-6.328300443039844,-0.6981756442635074,-11.840339699788446,Cello
